country_code,country,province,year,yield,t2m_M1,t2m_M2,t2m_M3,t2m_M4,t2m_M5,t2m_M6,t2m_M7,t2m_M8,rh2m_M1,rh2m_M2,rh2m_M3,rh2m_M4,rh2m_M5,rh2m_M6,rh2m_M7,rh2m_M8,ws10m_M1,ws10m_M2,ws10m_M3,ws10m_M4,ws10m_M5,ws10m_M6,ws10m_M7,ws10m_M8,ps_M1,ps_M2,ps_M3,ps_M4,ps_M5,ps_M6,ps_M7,ps_M8,frost_days_M1,frost_days_M2,frost_days_M3,frost_days_M4,frost_days_M5,frost_days_M6,frost_days_M7,frost_days_M8,snodp_M1,snodp_M2,snodp_M3,snodp_M4,snodp_M5,snodp_M6,snodp_M7,snodp_M8,pw_M1,pw_M2,pw_M3,pw_M4,pw_M5,pw_M6,pw_M7,pw_M8
HU,hungary,dél-dunántúl,2004,9231.16021347046,-2.907419354838709,0.6010344827586207,4.04258064516129,10.579,13.951612903225806,18.49633333333333,21.48,22.0258064516129,88.52580645161291,84.64172413793104,81.82774193548387,80.07933333333334,74.23935483870967,73.80266666666667,63.23161290322581,58.233548387096775,4.215483870967742,4.812413793103448,4.330645161290323,3.530333333333333,3.815161290322581,2.7116666666666664,3.4416129032258063,3.298387096774193,99.26741935483872,99.84413793103448,100.09548387096774,99.37866666666667,99.36935483870968,99.67066666666666,99.58612903225809,99.4532258064516,29.0,23.0,18.0,0.0,0.0,0.0,0.0,0.0,17.19,16.543103448275865,11.442903225806452,0.0,0.0,0.0,0.0,0.0,0.7903225806451613,1.0165517241379312,1.100967741935484,1.7056666666666669,1.740967741935484,2.6056666666666666,2.840967741935484,2.7641935483870967
HU,hungary,dél-dunántúl,2005,9453.280012607574,-0.5241935483870968,-2.539285714285714,3.311935483870968,10.4,15.881290322580645,19.264,21.536451612903225,19.14354838709677,87.06064516129032,87.18607142857142,79.61451612903227,74.75399999999999,71.22677419354838,63.22766666666666,66.36774193548388,75.01129032258065,4.349354838709678,3.966785714285714,3.996451612903226,4.142666666666667,3.479677419354839,3.7676666666666665,3.2516129032258063,3.2719354838709678,100.02806451612904,99.62107142857144,99.68451612903225,99.47333333333331,99.63774193548387,99.718,99.44580645161292,99.5035483870968,29.0,28.0,20.0,4.0,0.0,0.0,0.0,0.0,17.19,17.19,9.17483870967742,0.0,0.0,0.0,0.0,0.0,0.7974193548387096,0.7196428571428571,1.0887096774193548,1.4386666666666663,1.9180645161290324,2.414333333333333,2.876774193548387,2.9045161290322583
HU,hungary,dél-dunántúl,2006,8748.53011894226,-4.050967741935484,-1.04,3.045161290322581,11.606333333333334,14.800967741935484,19.000666666666667,23.990322580645163,19.40258064516129,89.98451612903226,88.87071428571429,84.55709677419355,75.80633333333334,75.56290322580645,73.63166666666666,57.10354838709677,67.15096774193547,3.1441935483870966,3.747142857142857,4.641935483870968,3.602,3.384193548387097,2.790666666666666,2.5064516129032257,3.4535483870967743,100.6316129032258,99.52035714285716,99.14129032258064,99.355,99.70387096774192,99.853,99.88451612903226,99.1641935483871,31.0,22.0,20.0,1.0,0.0,0.0,0.0,0.0,14.965806451612902,14.0325,10.98967741935484,1.4323333333333332,0.0,0.0,0.0,0.0,0.807741935483871,0.8939285714285715,1.1248387096774193,1.6443333333333332,2.0325806451612904,2.5256666666666665,2.758387096774194,2.7125806451612906
HU,hungary,dél-dunántúl,2007,5513.000006437302,4.072903225806452,4.287857142857143,7.345806451612903,12.889,17.98548387096774,22.853,24.31451612903226,22.84354838709677,86.34483870967742,84.73,77.12612903225806,57.644,64.61129032258064,56.34066666666667,47.457741935483874,58.03,4.820322580645161,4.417142857142857,4.345806451612903,3.189333333333333,3.5674193548387096,2.675,3.5593548387096776,2.9203225806451614,99.91612903225808,99.41642857142855,99.55709677419355,99.98666666666666,99.20290322580644,99.331,99.41516129032256,99.40709677419356,13.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,7.056129032258065,4.380357142857143,1.6887096774193548,0.0,0.0,0.0,0.0,0.0,1.2551612903225808,1.2307142857142856,1.283548387096774,1.3503333333333332,2.2716129032258063,2.822,2.5335483870967743,2.9816129032258067
HU,hungary,dél-dunántúl,2008,9408.52021227032,-0.1906451612903225,3.044137931034483,5.796451612903225,11.219,17.010967741935485,21.229,22.28032258064516,22.34193548387097,92.39129032258064,83.84448275862069,78.10741935483871,74.23933333333333,66.62096774193549,66.56333333333333,60.05903225806451,55.5558064516129,3.763870967741936,4.069310344827587,4.449677419354838,4.210333333333334,3.330967741935484,2.526333333333333,3.586451612903226,2.917741935483871,100.35032258064516,100.71724137931037,98.8183870967742,99.095,99.54516129032258,99.51866666666666,99.43903225806451,99.50419354838712,23.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,14.14,1.4275862068965517,5.014838709677419,0.0,0.0,0.0,0.0,0.0,1.1335483870967742,1.0375862068965518,1.2374193548387096,1.5236666666666667,2.0093548387096773,2.884666666666667,2.813225806451613,2.709354838709677
HU,hungary,dél-dunántúl,2009,8324.100091651082,-3.1206451612903225,0.3578571428571429,4.928709677419355,13.918333333333331,17.18,19.36133333333333,23.11387096774193,23.173870967741934,92.21612903225804,86.47964285714285,81.21612903225805,67.373,64.8825806451613,65.331,58.05129032258064,55.39741935483871,3.21,5.1425,5.098387096774194,3.415666666666666,3.3,3.2096666666666667,3.355483870967742,2.7861290322580645,99.6916129032258,99.26714285714286,99.26516129032258,99.532,99.82032258064515,99.38733333333332,99.5548387096774,99.75290322580646,27.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,17.19,17.19,2.998709677419355,0.0,0.0,0.0,0.0,0.0,0.9729032258064516,1.0103571428571427,1.2035483870967745,1.614,2.173548387096774,2.504,2.8077419354838717,2.7732258064516127
HU,hungary,dél-dunántúl,2010,6529.339868651703,-3.0232258064516127,-0.7867857142857143,5.140322580645161,10.837666666666667,15.216774193548387,18.782666666666668,22.786774193548386,21.17419354838709,90.73451612903226,92.24321428571427,79.12451612903226,75.992,79.7174193548387,78.718,66.84677419354838,66.13677419354838,3.509354838709678,4.436071428571428,4.399677419354839,3.425,4.484193548387096,3.896,2.9596774193548385,2.8087096774193547,99.49483870967742,98.77392857142856,99.7783870967742,99.789,99.07096774193548,99.235,99.53451612903228,99.47612903225809,29.0,23.0,16.0,0.0,0.0,0.0,0.0,0.0,16.030322580645162,15.430357142857144,7.636774193548387,0.0,0.0,0.0,0.0,0.0,0.8919354838709677,1.1085714285714283,1.2087096774193549,1.4526666666666666,2.1606451612903226,2.563,2.93483870967742,2.911290322580645
HU,hungary,dél-dunántúl,2011,6589.659954950213,-0.6658064516129031,-0.9778571428571428,5.111935483870968,12.184666666666669,15.951935483870969,20.869000000000003,22.11096774193549,23.106129032258064,93.35935483870968,85.40428571428572,78.4541935483871,69.28533333333333,65.73032258064516,62.664,59.141612903225806,55.73516129032258,3.5354838709677416,3.2842857142857143,3.73258064516129,4.067333333333333,3.4325806451612904,3.734333333333333,3.470967741935484,2.9490322580645163,100.06741935483872,99.99321428571427,100.2732258064516,99.69866666666668,99.84645161290322,99.53833333333334,99.15935483870967,99.58967741935484,22.0,27.0,14.0,0.0,0.0,0.0,0.0,0.0,15.500967741935485,16.26892857142857,5.7212903225806455,0.0,0.0,0.0,0.0,0.0,1.0119354838709678,0.839642857142857,1.0980645161290323,1.5063333333333333,1.7903225806451613,2.6493333333333333,2.814193548387097,2.7745161290322584
HU,hungary,dél-dunántúl,2012,9065.170015733687,0.2361290322580645,-3.76448275862069,7.273225806451613,11.419,17.024516129032257,22.218,25.075161290322583,25.108387096774194,83.14193548387097,82.45793103448275,66.65935483870967,67.23966666666666,60.73741935483872,59.331,51.18516129032258,39.32903225806452,4.940645161290322,4.632068965517242,4.1890322580645165,4.209666666666667,3.8354838709677415,3.588333333333333,3.3770967741935483,3.0412903225806454,99.98548387096774,100.27172413793105,100.40225806451612,98.81266666666669,99.48645161290322,99.464,99.48129032258063,99.67645161290322,27.0,26.0,11.0,4.0,0.0,0.0,0.0,0.0,17.19,16.78551724137931,0.8567741935483871,0.026,0.0,0.0,0.0,0.0,0.8661290322580646,0.7820689655172414,1.085483870967742,1.4723333333333335,1.8964516129032256,2.647,3.0106451612903227,2.491612903225806
HU,hungary,dél-dunántúl,2013,12061.170147765428,-0.775483870967742,0.8164285714285714,2.87,11.243,15.31,18.84733333333333,23.297096774193548,23.392258064516128,91.7558064516129,89.47107142857143,85.43677419354839,75.91933333333333,78.81870967741936,74.47933333333334,55.41774193548388,52.02,4.268387096774194,3.995,4.508387096774193,3.4763333333333337,3.8567741935483872,3.378333333333333,3.0264516129032257,2.8206451612903227,99.34354838709676,99.26928571428572,98.93,99.589,99.13419354838707,99.53133333333334,99.79483870967742,99.6858064516129,26.0,21.0,18.0,6.0,0.0,0.0,0.0,0.0,16.913225806451614,16.381785714285716,10.585483870967742,3.8546666666666662,0.0,0.0,0.0,0.0,1.1090322580645162,1.0282142857142855,1.2158064516129032,1.5246666666666668,2.0261290322580647,2.3913333333333333,2.54,2.584516129032258
HU,hungary,dél-dunántúl,2014,10761.12988171354,2.41258064516129,2.9364285714285714,8.726129032258065,12.463,15.231935483870968,20.332666666666668,22.529032258064515,20.60709677419355,89.23870967741935,89.51642857142858,72.39129032258064,72.562,71.53032258064516,58.148,63.56967741935484,66.9190322580645,4.080967741935484,4.1310714285714285,4.1493548387096775,3.8123333333333336,4.412258064516129,2.927333333333333,2.9170967741935487,2.9341935483870967,99.4416129032258,99.50964285714284,99.62451612903226,99.28566666666669,99.37483870967742,99.57633333333334,99.2941935483871,99.45,14.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,5.191935483870968,10.855357142857144,0.0,0.0,0.0,0.0,0.0,0.0,1.3583870967741936,1.3564285714285715,1.167741935483871,1.7496666666666667,1.8906451612903223,2.2903333333333333,2.979032258064516,2.900645161290323
HU,hungary,dél-dunántúl,2015,8849.29987364076,0.6435483870967742,0.9242857142857144,5.684838709677419,10.260666666666667,15.827096774193548,19.785,24.856451612903225,24.60322580645161,92.31258064516128,87.89999999999999,78.36580645161291,70.57,75.30612903225806,65.87100000000001,53.357419354838704,55.627096774193554,4.449354838709677,4.138928571428571,4.596774193548387,4.799,3.997096774193549,3.353333333333333,2.634193548387097,2.529677419354839,99.6974193548387,99.6425,100.00161290322582,99.85133333333332,99.52580645161292,99.78333333333332,99.6016129032258,99.63322580645162,21.0,21.0,13.0,3.0,0.0,0.0,0.0,0.0,15.425483870967744,12.80857142857143,0.1761290322580645,0.078,0.0,0.0,0.0,0.0,1.1141935483870968,0.9846428571428572,1.119032258064516,1.2833333333333334,2.2138709677419355,2.3306666666666667,2.981935483870968,2.7606451612903227
HU,hungary,dél-dunántúl,2016,10567.490048365667,-0.9090322580645162,4.856896551724137,6.13516129032258,11.634333333333334,15.383548387096774,20.875,23.19935483870968,20.74225806451613,90.25129032258064,88.13827586206898,81.1,72.61366666666666,73.59645161290322,66.68966666666667,60.99516129032258,64.06806451612904,3.718709677419355,4.898965517241379,4.248709677419355,4.535,3.7235483870967743,2.9566666666666666,3.148064516129032,3.150967741935484,99.68096774193548,99.38862068965516,99.34548387096774,99.292,99.33096774193548,99.39266666666668,99.61870967741936,99.90064516129031,22.0,10.0,9.0,2.0,0.0,0.0,0.0,0.0,16.937741935483874,3.96,4.359032258064516,0.052,0.0,0.0,0.0,0.0,1.0835483870967744,1.383793103448276,1.191935483870968,1.519,1.973225806451613,2.614,3.063870967741936,2.5625806451612902
HU,hungary,dél-dunántúl,2017,8973.54002224654,-5.836451612903226,2.235,8.297741935483872,10.373666666666669,16.539677419354838,22.661,23.80483870967742,24.508064516129032,87.50870967741936,86.96071428571429,76.15612903225806,70.91499999999999,68.85161290322581,56.150333333333336,52.42032258064516,50.57064516129032,3.7958064516129033,4.215357142857143,4.08741935483871,4.4350000000000005,3.718064516129032,3.513,3.23483870967742,3.300967741935484,100.37967741935483,100.06142857142856,99.75709677419354,99.69033333333331,99.61645161290323,99.505,99.50032258064518,99.72548387096774,31.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,16.25741935483871,13.366785714285715,0.0754838709677419,1.6926666666666668,0.0,0.0,0.0,0.0,0.6303225806451612,1.1775,1.2719354838709678,1.4263333333333332,1.9483870967741932,2.6146666666666665,2.7590322580645164,2.769354838709677
HU,hungary,dél-dunántúl,2018,9475.339883249251,2.855806451612904,-1.1867857142857143,2.59,14.705666666666668,18.64258064516129,20.494000000000003,22.54806451612903,24.375806451612902,91.5741935483871,89.54321428571428,88.15838709677419,77.70233333333334,74.33032258064516,75.22066666666666,64.79193548387097,59.34548387096774,4.147741935483872,4.36,4.063548387096774,4.033333333333333,2.984193548387097,3.3393333333333333,3.1554838709677417,2.590967741935484,99.79709677419356,99.55678571428572,98.7683870967742,99.57866666666668,99.4790322580645,99.35766666666667,99.36870967741936,99.63580645161292,15.0,26.0,19.0,0.0,0.0,0.0,0.0,0.0,12.047741935483872,16.29714285714286,12.300322580645162,0.0,0.0,0.0,0.0,0.0,1.19,0.9610714285714286,1.2941935483870968,1.762,2.4754838709677416,2.876,2.9038709677419354,3.004516129032258
HU,hungary,dél-dunántúl,2019,9641.530064925551,-0.83,3.2560714285714285,8.759032258064515,12.824333333333334,13.814516129032258,23.168333333333333,23.134516129032257,24.246774193548383,85.22225806451613,79.11821428571429,66.5341935483871,65.88766666666668,75.69999999999999,67.433,59.10677419354838,57.94935483870968,4.679677419354839,4.439642857142857,4.268064516129033,4.0776666666666666,4.311612903225806,2.8896666666666664,3.1322580645161286,3.065806451612903,99.26806451612904,100.33821428571429,99.87548387096774,99.438,99.21290322580644,99.668,99.39225806451611,99.67709677419354,30.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,17.19,10.603928571428572,0.0503225806451612,0.0,0.0,0.0,0.0,0.0,0.8693548387096774,0.9671428571428572,1.1264516129032258,1.5046666666666666,1.992903225806452,2.7396666666666665,2.9025806451612906,3.1583870967741934
HU,hungary,dél-dunántúl,2020,9338.100117087364,-0.3606451612903226,5.280689655172415,6.567741935483871,11.585,14.406774193548388,20.287666666666667,22.687096774193545,23.726451612903222,91.99032258064516,78.81275862068966,73.20225806451613,60.17,64.95548387096774,68.33366666666667,58.4958064516129,61.10290322580645,3.1648387096774195,5.745862068965517,4.643225806451613,3.703,4.185483870967742,3.8526666666666665,2.960322580645161,3.040322580645161,100.67451612903226,99.78310344827588,99.77967741935484,99.83966666666667,99.75903225806452,99.14633333333332,99.57774193548389,99.37709677419356,30.0,12.0,10.0,4.0,0.0,0.0,0.0,0.0,9.07258064516129,0.9158620689655173,3.603870967741936,0.0,0.0,0.0,0.0,0.0,0.8906451612903226,1.119655172413793,1.122258064516129,1.19,1.9125806451612903,2.676333333333333,2.753548387096774,3.1232258064516127
HU,hungary,dél-dunántúl,2021,7977.839938864112,0.9561290322580646,2.9739285714285715,5.01741935483871,8.155666666666667,14.03225806451613,23.388,25.326129032258063,22.712903225806453,89.62032258064517,86.48678571428572,73.65935483870967,73.68466666666667,71.47548387096774,54.633,53.82935483870968,55.53258064516129,4.577096774193548,4.082142857142857,4.01258064516129,4.226666666666667,4.161612903225806,2.801333333333333,3.2890322580645166,2.8132258064516127,99.21516129032258,100.06535714285714,100.06290322580644,99.68933333333332,99.40645161290324,99.63666666666668,99.37741935483872,99.50870967741936,20.0,14.0,19.0,6.0,0.0,0.0,0.0,0.0,16.05516129032258,12.473214285714286,1.209032258064516,0.8593333333333334,0.0,0.0,0.0,0.0,0.9948387096774194,1.1275,0.9619354838709676,1.2950000000000002,1.8387096774193548,2.4076666666666666,2.93483870967742,2.669354838709677
DE,germany,düsseldorf,2000,0.0,1.835161290322581,4.1417241379310346,6.09516129032258,9.807333333333334,14.881290322580645,16.747666666666667,15.616129032258064,18.305806451612906,92.78870967741936,88.96000000000001,86.98612903225806,80.41833333333334,77.00419354838711,74.06033333333333,81.25774193548386,73.8532258064516,5.106451612903226,6.04551724137931,5.284516129032258,4.21,3.923548387096774,3.929,4.03483870967742,2.8883870967741934,100.82387096774194,100.3696551724138,100.35451612903223,99.304,100.02806451612904,100.47533333333334,99.7641935483871,100.2925806451613,15.0,13.0,3.0,5.0,0.0,0.0,0.0,0.0,13.03032258064516,6.061379310344828,2.192258064516129,0.052,0.0,0.0,0.0,0.0,1.8219949807959412,1.8219949807959412,1.8219949807959412,1.8219949807959412,1.8219949807959412,1.8219949807959412,1.8219949807959412,1.8219949807959412
DE,germany,düsseldorf,2001,0.0,0.8474193548387097,2.992857142857143,4.765806451612904,7.416666666666667,14.07967741935484,14.853333333333332,18.802258064516128,19.51967741935484,93.26483870967742,89.72071428571428,88.78483870967742,83.33200000000001,78.93709677419355,77.18966666666667,73.49806451612903,69.34709677419356,4.7622580645161285,4.997142857142856,4.702903225806451,4.573,4.20258064516129,3.813,4.041935483870968,3.797741935483871,99.72451612903224,100.19857142857144,98.99580645161288,99.70833333333331,100.23258064516128,100.16766666666666,99.98064516129033,100.09967741935483,17.0,17.0,14.0,4.0,0.0,0.0,0.0,0.0,15.172903225806452,11.496428571428572,9.778709677419355,4.141,0.0,0.0,0.0,0.0,1.0154838709677418,1.1225,1.2622580645161292,1.2876666666666667,1.8361290322580648,1.9303333333333328,2.5325806451612904,2.591290322580645
DE,germany,düsseldorf,2002,0.0,0.9241935483870968,5.376071428571429,5.93,8.302333333333333,13.429354838709678,17.076999999999998,17.936129032258062,18.94709677419355,92.3016129032258,87.86428571428571,83.93032258064517,79.99600000000001,80.31258064516129,77.181,76.77451612903226,77.82516129032258,6.007741935483871,7.582857142857143,4.636129032258064,4.422666666666667,3.89483870967742,3.7963333333333336,4.009354838709678,2.875483870967742,100.74870967741936,99.60928571428572,100.2616129032258,100.04333333333334,99.8716129032258,100.09,99.95935483870969,100.01322580645162,20.0,7.0,11.0,6.0,0.0,0.0,0.0,0.0,12.3,3.3200000000000003,0.9574193548387095,0.104,1.0332258064516129,0.0,0.0,0.0,1.0977419354838711,1.1914285714285715,1.1470967741935485,1.2336666666666667,1.8403225806451613,2.2996666666666665,2.6248387096774195,2.763870967741936
DE,germany,düsseldorf,2003,4449.399929620326,0.067741935483871,-0.8714285714285713,6.324516129032258,8.652,13.696774193548388,19.305,19.801935483870967,21.34064516129032,93.18548387096774,89.38392857142857,83.08032258064516,76.032,77.5941935483871,71.41133333333333,66.86258064516129,62.66096774193549,5.425806451612903,4.604642857142857,3.9941935483870967,4.551,3.999032258064516,3.456,3.7364516129032257,3.05483870967742,99.9758064516129,100.58285714285716,100.82935483870968,100.15333333333334,100.2074193548387,100.12566666666666,100.11064516129032,100.2667741935484,20.0,25.0,13.0,9.0,0.0,0.0,0.0,0.0,14.316129032258065,15.375714285714286,0.4529032258064516,1.3543333333333334,0.0,0.0,0.0,0.0,0.9812903225806452,0.6957142857142857,1.075161290322581,1.192,1.872258064516129,2.4346666666666668,2.509354838709678,2.4496774193548387
DE,germany,düsseldorf,2004,0.0,1.0961290322580644,2.8489655172413797,4.306129032258065,9.69,11.849032258064517,15.942333333333332,17.443548387096776,19.252903225806453,92.11903225806452,89.24965517241378,83.93645161290321,79.8,77.82064516129033,75.06866666666666,74.05451612903227,71.8532258064516,5.832580645161291,5.379655172413793,4.645161290322581,4.225666666666666,3.462258064516129,4.062666666666667,3.9751612903225806,4.266129032258065,99.37935483870967,100.36137931034484,100.52451612903226,99.79933333333334,100.0141935483871,100.22866666666668,100.1151612903226,99.7125806451613,18.0,16.0,17.0,2.0,0.0,0.0,0.0,0.0,16.10516129032258,11.47655172413793,8.720645161290324,0.2083333333333333,0.0,0.0,0.0,0.0,1.0361290322580643,1.1131034482758622,1.0561290322580643,1.4096666666666666,1.560967741935484,2.1126666666666667,2.3454838709677417,2.620322580645161
DE,germany,düsseldorf,2005,0.0,2.787741935483871,-0.0635714285714286,5.231612903225806,9.915,12.74516129032258,17.005666666666666,18.798709677419357,16.839032258064517,91.78451612903228,90.76178571428572,86.03290322580645,80.55799999999999,78.40806451612903,71.083,72.17935483870967,73.90129032258065,6.0925806451612905,4.596428571428571,4.473870967741935,3.705666666666666,4.140322580645161,3.502333333333333,3.9864516129032257,3.8783870967741936,100.51064516129031,100.27607142857144,100.06096774193549,99.899,100.15290322580644,100.36766666666668,99.98225806451612,100.22225806451613,12.0,22.0,13.0,1.0,0.0,0.0,0.0,0.0,8.39225806451613,15.906071428571428,8.493870967741936,0.3903333333333333,0.0,0.0,0.0,0.0,1.030967741935484,0.8653571428571428,1.259032258064516,1.465,1.6767741935483873,2.147,2.5135483870967743,2.228064516129032
DE,germany,düsseldorf,2006,0.0,-1.449032258064516,0.4364285714285714,2.54,8.136000000000001,13.76516129032258,17.17233333333333,23.484516129032254,16.43774193548387,91.66516129032256,91.19035714285714,85.70967741935483,81.10633333333334,77.57677419354839,72.71266666666666,58.66096774193549,77.17774193548388,4.305161290322581,4.538928571428571,4.995806451612904,4.167,5.155483870967742,3.280666666666667,3.227096774193549,4.202903225806451,100.8732258064516,99.89892857142856,99.5383870967742,99.923,99.95354838709676,100.52766666666666,100.42387096774192,99.64225806451611,29.0,20.0,22.0,5.0,0.0,0.0,0.0,0.0,17.19,16.93857142857143,11.971612903225807,0.3899999999999999,0.0,0.0,0.0,0.0,0.797741935483871,0.9264285714285716,0.987741935483871,1.2753333333333332,1.7238709677419355,2.0456666666666665,2.5077419354838706,2.3777419354838707
DE,germany,düsseldorf,2007,0.0,5.179032258064517,4.888928571428571,6.358387096774194,12.157,14.511935483870968,17.795666666666666,17.429032258064513,17.066451612903226,90.7316129032258,90.35928571428572,84.20774193548387,74.05833333333334,77.53387096774195,78.66466666666666,75.94451612903225,77.14806451612904,7.188709677419355,5.300357142857143,5.197741935483871,3.5013333333333336,4.638709677419355,3.872,4.915806451612903,3.823870967741936,100.13612903225804,99.47035714285714,99.97419354838708,100.57066666666668,99.5616129032258,99.70266666666666,99.75064516129032,99.98129032258063,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,4.1332258064516125,4.827142857142857,3.528387096774194,0.052,0.0,0.0,0.0,0.0,1.2645161290322582,1.2046428571428571,1.139677419354839,1.2606666666666666,1.956774193548387,2.502666666666667,2.3280645161290323,2.4729032258064514
DE,germany,düsseldorf,2008,0.0,3.894838709677419,3.780689655172414,4.700645161290322,7.767333333333334,15.366774193548387,16.830666666666666,18.291290322580643,18.046129032258065,90.99838709677418,86.94448275862068,84.77580645161291,82.71066666666667,76.06612903225808,75.833,75.72806451612904,74.54967741935484,6.74,4.951379310344827,6.1093548387096765,3.859333333333333,3.607096774193548,3.441666666666667,3.8906451612903226,4.26967741935484,100.10741935483873,100.94137931034484,99.04,99.57966666666668,100.02161290322582,100.099,99.9790322580645,99.80709677419355,13.0,17.0,10.0,5.0,0.0,0.0,0.0,0.0,6.376451612903226,4.175172413793104,9.048064516129031,1.302,0.0,0.0,0.0,0.0,1.2325806451612904,0.9955172413793104,1.0825806451612905,1.2473333333333334,1.83,2.0716666666666668,2.543870967741936,2.4264516129032256
DE,germany,düsseldorf,2009,0.0,-2.180967741935484,1.4185714285714286,4.809032258064517,11.924,13.91741935483871,15.658333333333331,18.748064516129038,19.53354838709677,91.88096774193548,92.12107142857144,84.92967741935485,80.68533333333333,77.92516129032258,75.13166666666666,72.06,65.36322580645161,4.627741935483871,4.706071428571429,4.979032258064516,3.3713333333333333,4.094516129032258,3.8016666666666663,4.188064516129033,3.330322580645161,99.9016129032258,99.80678571428572,99.85387096774194,99.866,100.37096774193547,100.12133333333333,99.89129032258064,100.21290322580644,29.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,16.962903225806453,15.626785714285717,4.661612903225807,0.0,0.0,0.0,0.0,0.0,0.7509677419354839,1.0964285714285713,1.0764516129032258,1.506,1.848387096774193,1.9856666666666667,2.356129032258065,2.304193548387097
DE,germany,düsseldorf,2010,0.0,-3.0567741935483874,-0.2085714285714286,4.525806451612904,8.75,10.494193548387097,17.108333333333334,21.568387096774195,17.56096774193548,93.3241935483871,91.54785714285715,85.17387096774193,76.79266666666666,79.32354838709678,70.49466666666667,60.70258064516129,74.44290322580645,4.144193548387097,4.997857142857143,4.876129032258064,4.117666666666667,3.791290322580645,3.379,3.249677419354839,4.043225806451613,99.90387096774194,98.8432142857143,100.15387096774194,100.39133333333332,99.94322580645162,100.08333333333331,100.12806451612904,99.8432258064516,29.0,22.0,13.0,5.0,0.0,0.0,0.0,0.0,17.240322580645163,15.431428571428572,6.779677419354839,0.052,0.0754838709677419,0.0,0.0,0.0,0.8409677419354838,0.9667857142857142,1.042258064516129,1.1293333333333335,1.545483870967742,1.8883333333333328,2.605161290322581,2.501935483870968
DE,germany,düsseldorf,2011,0.0,0.8235483870967742,2.695357142857143,5.71741935483871,12.211666666666668,13.963225806451613,16.934,16.736129032258066,18.15258064516129,95.08838709677418,89.96214285714287,81.17451612903226,75.05300000000001,70.96419354838709,72.53366666666668,70.50774193548386,74.60064516129032,4.43258064516129,4.918571428571428,3.96,3.761333333333333,4.074838709677419,4.197,3.99741935483871,3.948387096774194,100.30419354838708,100.16285714285712,100.6883870967742,100.37033333333332,100.33935483870968,100.08066666666669,99.75258064516127,99.88451612903226,19.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,13.006451612903223,8.258928571428571,1.8651612903225807,0.0,0.0,0.0,0.0,0.0,1.011290322580645,1.0642857142857145,0.9916129032258064,1.393,1.598709677419355,2.19,2.224838709677419,2.5890322580645164
DE,germany,düsseldorf,2012,0.0,3.013870967741936,-1.5624137931034483,7.613225806451613,8.069333333333333,14.389677419354838,15.413333333333332,17.615161290322582,19.39967741935484,91.8083870967742,90.28827586206896,85.17612903225806,80.03366666666668,77.81548387096774,78.60266666666666,74.9058064516129,68.10870967741936,6.021935483870968,4.2796551724137935,3.585483870967742,4.373666666666667,3.7,4.1160000000000005,3.91483870967742,3.739677419354839,100.4367741935484,101.21241379310344,101.12096774193547,99.06066666666668,100.05709677419355,99.835,99.97129032258064,100.1116129032258,13.0,18.0,5.0,6.0,0.0,0.0,0.0,0.0,4.535806451612904,12.797586206896552,1.663225806451613,0.338,0.0,0.0,0.0,0.0,1.092258064516129,0.9196551724137932,1.1874193548387098,1.3146666666666669,1.9070967741935485,2.186,2.3464516129032256,2.413870967741935
DE,germany,düsseldorf,2013,0.0,0.3974193548387095,-0.5975,1.1383870967741936,8.025333333333332,11.595806451612903,15.856666666666666,20.508387096774197,19.103548387096776,92.35451612903223,90.79714285714286,82.61387096774193,78.57533333333335,80.26032258064517,77.37733333333334,68.79806451612903,64.5083870967742,4.6332258064516125,4.353571428571429,4.443225806451613,4.208666666666667,4.040645161290323,4.135666666666666,3.1738709677419354,3.398709677419355,99.87806451612904,100.03107142857142,99.38774193548387,99.99933333333334,99.58806451612904,100.254,100.46,100.27258064516128,18.0,25.0,26.0,9.0,0.0,0.0,0.0,0.0,10.636451612903226,16.045357142857146,15.047419354838713,1.770333333333333,0.0,0.0,0.0,0.0,1.0125806451612904,0.8310714285714286,0.8458064516129032,1.3023333333333331,1.713548387096774,2.0663333333333336,2.3651612903225803,2.270967741935484
